name,occurrences
Panicum crus-galli var. aristatum,0
Panicum crus-galli var. breviseta,0
Panicum crus-galli var. echinatum,0
Panicum crus-galli var. edule,0
Panicum crus-galli var. frumentaceum,0
Panicum crus-galli var. longisetum,0
Panicum crus-galli var. mite,0
Panicum crus-galli var. muticum,0
Panicum crus-galli var. purpureum,0
Panicum crus-galli var. vulgare,0
Panicum curtivaginum,0
Panicum dichotomum,2391
Panicum dichotomum forma commune,0
Panicum dichotomum var. barbulatum,4
Panicum dichotomum var. clutei,0
Panicum dichotomum var. divaricatum,0
Panicum dichotomum var. ludicum,0
Panicum dichotomum var. mattamuskeetense,1
Panicum dichotomum var. nitidum,0
Panicum dichotomum var. nodiflorum,0
Panicum dichotomum var. ramulosum,22
Panicum dichotomum var. roanokense,0
Panicum dichotomum var. viride,0
Panicum dichotomum var. yadkinense,0
Panicum dilatatum,1
Panicum dumus,0
Panicum echinatum,0
Panicum emergens,0
Panicum fimbriatum var. setigerum,0
Panicum fluitans,0
Panicum frumentaceum,0
Panicum geminatum,9
Panicum glomeratum,0
Panicum gravius,0
Panicum grossum,0
Panicum hispidulum,0
Panicum lucidum,7
Panicum lucidum var. opacum,0
Panicum maculatum,0
Panicum mattamuskeetense,2
Panicum mattamuskeetense var. clutei,0
Panicum microbachne,0
Panicum microcarpon,0
Panicum multirameum,6
Panicum muricatum,0
Panicum nitidum,0
Panicum nitidum var. barbatum,0
Panicum nitidum var. barbulatum,0
Panicum nitidum var. glabriusculum,0
Panicum nitidum var. pauciflorum,0
Panicum nitidum var. ramulosum,1
Panicum nitidum var. viride,0
Panicum nodiflorum,0
Panicum paludivagum,3
Panicum paspalodes,0
Panicum paspaloides,0
Panicum pruriens,2
Panicum pubescens var. barbulatum,0
Panicum pungens,0
Panicum ramulosum,0
Panicum ramulosum var. viride,0
Panicum roanokense,2
Panicum sanguinale var. microbachne,0
Panicum sanguinale var. pruriens,0
Panicum scindens,0
Panicum setigerum,0
Panicum sphagnicola,1
Panicum subbarbulatum,0
Panicum texanum,8
Panicum tremulum,0
Panicum truncatum,0
Panicum yadkinense,6
Papaver album,0
Papaver amoenum,0
Papaver amplexicaule,0
Papaver amplexicaule var. album,0
Papaver amplexicaule var. nigrum,0
Papaver hortense,0
Papaver indehiscens,0
Papaver mexicanum,1
Papaver nigrum,1
Papaver officinale,1
Papaver polycephalum,0
Papaver setigerum var. hortense,0
Papaver somniferum forma dinocarpum,0
Papaver somniferum var. album,0
Papaver somniferum var. apodocarpum,0
Papaver somniferum var. caesium,0
Papaver somniferum var. glabrum,0
Papaver somniferum var. griseum,0
Papaver somniferum var. haageanum,0
Papaver somniferum var. hortense,0
Papaver somniferum var. hussenotii,0
Papaver somniferum var. luteum,0
Papaver somniferum var. nigrum,103
Papaver somniferum var. officinale,0
Papaver somniferum var. paeoniflorum,0
Papaver somniferum var. poecilospermum,0
Papaver somniferum var. quassandrum,0
Papaver somniferum var. roseum,0
Papaver somniferum var. stipitatum,0
Papaver soporiferum,0
Papaver sylvestre,0
Papyrus aequalis,0
Parasitipomoea formosana,0
Parietaria diffusa,0
Parietaria diffusa var. genuina,0
Parietaria judaica var. typica,0
Parietaria microphylla,2
Parietaria officinalis subsp. judaica,1718
Parietaria officinalis var. ramiflora,1
Parietaria ramiflora,2
Parsonsia hyssopifolia,0
Paspalidium geminatum var. paludivagum,15
Paspalidium paludivagum,36
Paspalidium pilgeri,0
Paspalum appressum,0
Paspalum consanguineum,1
Paspalum sanguinale var. pruriens,0
Paspalum saurae,159
Passiflora brighamii,0
Passiflora glabrata,0
Passiflora lunata,0
Passiflora lunata var. costata,0
Passiflora normalis,1
Passiflora spathulata,0
Passiflora transversa,0
Pavetta esquirolii,0
Pavonia hastata forma longifolia,2
Pavonia hastata subforma pubescens,0
Pavonia hastata subforma tomentosula,0
Pavonia hastata var. genuina,0
Pavonia hastata var. pubescens,0
Pavonia jonesii,0
Pavonia lecontei,0
Pedicellaria pentaphylla,4
Pedicellaria pentaphylla var. hirsutissima,0
Pedicellaria triphylla,0
Peltactila grandiflora,0
Peltactila hispida,0
Pennisetum crus-galli,0
Pentagonia physalodes,0
Peplis diandra,3
Peplis diandra forma aquatica,0
Peplis diandra forma terrestris,0
Pereskia aculeata forma rubescens,0
Pereskia aculeata var. godseffiana,0
Pereskia aculeata var. lanceolata,0
Pereskia aculeata var. rotundifolia,0
Pereskia aculeata var. rubescens,0
Pereskia godseffiana,0
Pereskia pereskia,3
Pereskia rubescens,0
Pereskia undulata,0
Perizoma rhomboidea,6
Persicaria bioritsuensis,1
Persicaria fauriei,5
Persicaria glabra var. scabrinervis,0
Persicaria incarnata,1
Persicaria krugii,0
Persicaria lapathifolia subsp. genuina,0
Persicaria lapathifolia subsp. linicola,5
Persicaria lapathifolia var. linicola,0
Persicaria lapathifolia var. tomentosa,95
Persicaria linicola,0
Persicaria nodosa,3
Persicaria paludicola,0
Persicaria pseudonodosa,0
Persicaria scabra var. incana,0
Persicaria tomentosa,0
Persicaria vaniotiana,0
Pervinca major,0
Phaethusa americana,0
Phaethusa borealis,0
Phaethusa occidentalis,0
Phalacrodiscus lanceolatus,0
Phalacroloma acutifolium,0
Phalacroloma annuum,118
Phalacroloma beyrichii,0
Phalaris ambigua,0
Phalaris aquatica,26064
Phalaris aquatica var. minor,0
Phalaris arundinacea var. minor,0
Phalaris brevis,0
Phalaris capensis,2
Phalaris decumbens,0
Phalaris gracilis,0
Phalaris hispida,0
Phalaris mauritii,2
Phalaris minor forma bracteata,0
Phalaris minor forma composita,0
Phalaris minor forma glomerata,0
Phalaris minor forma gracilis,0
Phalaris minor forma haematites,0
Phalaris minor forma subcylindrica,0
Phalaris minor subsp. gracilis,0
Phalaris minor var. comulosa,0
Phalaris minor var. genuina,2
Phalaris minor var. gracilis,0
Phalaris minor var. integra,0
Phalaris minor var. nepalensis,0
Phalaris minor var. phaeosperma,0
Phalaris nepalensis,0
Pharbitis acuminata,4
Pharbitis acuminata var. congesta,0
Pharbitis bogotensis,0
Pharbitis calycosa,0
Pharbitis cathartica,3
Pharbitis cathartica forma alba,0
Pharbitis congesta,0
Pharbitis heterosepala,0
Pharbitis indica,2
Pharbitis insularis,1
Pharbitis learii,1
Pharbitis medians,1
Pharbitis mollis,0
Pharbitis mutabilis,0
Pharbitis preauxii,3
Pharbitis rosea,0
Pharbitis villosa,0
Philostemon radicans,0
Photinia japonica,2
Phragmites altissimus,36
Phragmites australis subsp. altissimus,1499
Phragmites australis subsp. maximus,0
Phragmites capensis,0
Phragmites communis,1120
Phragmites communis forma flavescens,0
Phragmites communis forma isiacus,0
Phragmites communis forma nigricans,0
Phragmites communis forma variegatus,0
Phragmites communis subsp. isiacus,0
Phragmites communis subsp. maximus,0
Phragmites communis var. flavescens,0
Phragmites communis var. hispanicus,0
Phragmites communis var. humilis,3
Phragmites communis var. isiacus,3
Phragmites communis var. mauritianus,0
Phragmites communis var. vulgaris,0
Phragmites dioicus,0
Phragmites fissifolius,0
Phragmites flavescens,3
Phragmites hispanicus,0
Phragmites humilis,1
Phragmites isiacus,13
Phragmites karka,807
Phragmites mauritianus,351
Phragmites maximus,0
Phragmites maximus var. variegatus,0
Phragmites nakaiana,0
Phragmites phragmites,2
Phragmites vulgaris,4
Phragmites vulgaris subsp. maximus,0
Phragmites vulgaris var. flavescens,0
Phragmites vulgaris var. humilis,0
Phragmites vulgaris var. isiacus,1
Phragmites vulgaris var. mauritianus,0
Phragmites vulgaris var. typicus,0
Phragmites vulnerans,0
Phrynium limosum,0
Physalis lanceolata var. laevigata,0
Physalis lanceolata var. longifolia,0
Physalis longifolia var. subglabrata,286
Physalis macrophysa,2
Physalis origanifolia,1
Physalis peruviana,7855
Physalis polyphylla,0
Physalis pumila var. sonorae,1
Physalis rigida,1
Physalis spectabilis,0
Physalis subglabrata,46
Physalis virginiana forma macrophysa,0
Physalis virginiana var. polyphylla,2
Physalis virginiana var. sonorae,20
Physalis virginiana var. subglabrata,4
Physalodes peruviana,0
Physalodes physalodes,0
Phytolacca americana var. rigida,53
Phytolacca decandra,0
Phytolacca icosandra var. fraseri,0
Phytolacca rigida,1
Phytolacca vulgaris,0
Pilea microphylla var. longifolia,2
Pilea microphylla var. trianthemoides,0
Pilea muscosa,1
Pilea muscosa var. microphylla,0
Pilea muscosa var. trianthemoides,0
Pilea portula,0
Pilea serpyllacea,63
Pilea trianthemoides,47
Pilea trianthemoides var. microphylla,42
Pimenta aromatica,0
Pimenta officinalis,20
Pimenta officinalis var. ovalifolia,0
Pimenta pimenta,0
Pimenta vulgaris,0
Pimentus vera,0
Pinardia coronaria,19
Plectranthus blumei,1
Plectranthus ingratus,0
Plectranthus laciniatus,0
Plectranthus nudiflorus,0
Plectranthus scutellarioides,1789
Pleuroplitis caucasica,0
Pleuroplitis centrasiatica,0
Pleuroplitis langsdorffii,0
Pleuroplitis langsdorffii var. breviseta,0
Pleuroplitis langsdorffii var. caucasica,0
Pleuroplitis langsdorffii var. centrasiatica,0
Pleuroplitis langsdorffii var. chinensis,0
Pleuroplitis langsdorffii var. gracilis,0
Pleuroplitis langsdorffii var. japonica,0
Pleuroplitis langsdorffii var. submutica,0
Pleuroplitis major,0
Pleuroplitis plumbea,0
Pleuroplitis quartiniana,0
Pleuroplitis quartiniana var. caespitosa,0
Pleuroplitis quartiniana var. plumbea,0
Pleuroplitis quartiniana var. tenella,0
Pleuropterus cuspidatus,0
Pleuropterus zuccarinii,0
Poa amabilis,0
Poa caroliniana,0
Poa domingensis,2
Poa lepida,0
Poa linearis,0
Poa lugens,0
Poa nuttallii,0
Poa pectinacea,0
Poa plumosa,0
Poa prolifera,0
Poa subulata,0
Podogyne pentaphylla,0
Pollinia ciliaris,0
Polygonum  heterophyllum var. angustissimum,0
Polygonum aequale,16
Polygonum agrestinum,0
Polygonum arenastrum,29898
Polygonum aviculare subsp. aequale,565
Polygonum aviculare subsp. buxiforme,396
Polygonum aviculare subsp. calcatum,3
Polygonum aviculare subsp. depressum,2447
Polygonum aviculare subsp. heterophyllum,5
Polygonum aviculare subsp. microspermum,5779
Polygonum aviculare subsp. monspeliense,6
Polygonum aviculare subsp. neglectum,3796
Polygonum aviculare subsp. rectum,171
Polygonum aviculare subsp. rurivagum,1564
Polygonum aviculare var. angustifolium,0
Polygonum aviculare var. angustissimum,1
Polygonum aviculare var. buxifolium,0
Polygonum aviculare var. depressum,61
Polygonum aviculare var. erectum,1
Polygonum aviculare var. heterophyllum,0
Polygonum aviculare var. latifolium,0
Polygonum aviculare var. monspeliense,2
Polygonum aviculare var. polycnemiforme,0
Polygonum aviculare var. procumbens,1
Polygonum aviculare var. rurivagum,0
Polygonum aviculare var. vegetum,63
Polygonum aviculare var. vulgare,0
Polygonum bioritsuense,2
Polygonum buxifolium,0
Polygonum buxiforme,68
Polygonum calcatum,73
Polygonum capitatum,0
Polygonum centinodium,0
Polygonum compactum,0
Polygonum crassinerve,0
Polygonum cuspidatum,0
Polygonum cuspidatum var. compactum,0
Polygonum debeauxii,0
Polygonum denudatum,0
Polygonum erectum,303
Polygonum fauriei,1
Polygonum fusiforme,30
Polygonum glabrum var. scabrinerve,0
Polygonum glandulosum,0
Polygonum glutinosum,0
Polygonum gymnopus,0
Polygonum heterophyllum,0
Polygonum heterophyllum subsp. rurivagum,0
Polygonum heterophyllum var. caespitosum,0
Polygonum heterophyllum var. littorale,3
Polygonum humifusum,108
Polygonum incanum,4
Polygonum incarnatum,0
Polygonum japonicum,0
Polygonum komarovii,0
Polygonum lanatum,57
Polygonum lapathifolium,0
Polygonum lapathifolium var. incanum,8
Polygonum lapathifolium var. incarnatum,1
Polygonum lapathifolium var. lanatum,16
Polygonum linicola,4
Polygonum littorale,1
Polygonum littorale var. sitchense,0
Polygonum meyenii,0
Polygonum microspermum,0
Polygonum monspeliense,0
Polygonum montereyense,2
Polygonum neglectum,107
Polygonum nodosum,58
Polygonum nodosum var. incarnatum,0
Polygonum nutans,0
Polygonum persicaria var. lapathifolium,0
Polygonum persicaria var. tomentosum,0
Polygonum polycnemiforme,0
Polygonum provinciale,0
Polygonum pseudonodosum,0
Polygonum pyramidale,0
Polygonum quadrifidum,0
Polygonum rectum,0
Polygonum rurivagum,624
Polygonum scabrum,0
Polygonum sieboldii,0
Polygonum simlense,0
Polygonum tenuiflorum,0
Polygonum tomentosum,0
Polygonum zuccarinii,0
Polypodium hirsutulum,0
Polypogon monspeliensis var. maritimus,0
Polystichum hirsutulum,0
Polythecium fischeri,0
Pongatium indicum,0
Pongatium zeylanicum,0
Pontederia limosa,2
Portulaca axilliflora,0
Portulaca paniculata,1
Portulaca patens,2
Portulaca portulacastrum,0
Portulaca reflexa,0
Portulaca teston,0
Potamogeton capillaceus,5
Potamogeton capillaceus var. atripes,0
Potamogeton cayugensis,0
Potamogeton claytonii,0
Potamogeton conjungens,0
Potamogeton diversifolius var. multidenticulatus,0
Potamogeton epihydrus subsp. nuttallii,5
Potamogeton epihydrus var. cayugensis,0
Potamogeton epihydrus var. nuttallii,178
Potamogeton epihydrus var. ramosus,7
Potamogeton epihydrus var. typicus,0
Potamogeton nuttallii,0
Potamogeton nuttallii var. cayugensis,0
Potamogeton nuttallii var. ramosus,0
Potamogeton pensylvanicum,0
Potamogeton pumilus,0
Pothos ovatus,0
Premna arborea,0
Pseudacacia odorata,0
Pseudo-Acacia vulgaris,0
Pseudo-oenothera virginiana,0
Pseudorlaya maritima,1
Pteris feliciennae,0
Pteris marginata,20
Ptychosperma capitis-yorkii,0
Ptychosperma elegans var. sphaerocarpum,0
Ptychosperma jardinei,0
Ptychosperma seaforthia,0
Ptychosperma wendlandianum,0
Ptychosperma wendlandianum var. sphaerocarpum,0
Pycnanthemum alatum,0
Pycnanthemum elongatum,0
Pycnanthemum subulatum,0
Pycreus fallaciosus,13
Pycreus fernandezianus,0
Pycreus flavescens,831
Pycreus flavescens forma caucasicus,0
Pycreus flavescens forma gracillimus,0
Pycreus flavescens forma minor,0
Pycreus flavescens forma monostachyus,0
Pycreus flavescens forma setaceus,0
Pycreus flavescens subsp. fallaciosus,0
Pycreus flavescens var. abyssinicus,0
Pycreus flavescens var. piceus,47
Pycreus paraensis,0
Pycreus piceus,5
Pycreus potosiensis,0
Pycreus tristachyus,0
Pyrethrum breviradiatum,0
Pyrethrum leucanthemum,0
Pyrus bibas,0
Pyxipoma polyandra,0
Quamoclit pennata,99
Quamoclit pennata var. pectinata,0
Quamoclit quamoclit,2
Quamoclit vulgaris,15
Quamoclit vulgaris var. albiflora,0
Racosperma salignum,0
Radicula aquatica,0
Raimannia humifusa,0
Rajania quinata,0
Ranunculus aggregatus,0
Ranunculus hirsutus,0
Ranunculus parviflorus,7127
Ranunculus parvulus,0
Ranunculus philonotis var. trilobus,0
Ranunculus sardous subsp. trilobus,208
Ranunculus sardous var. genuinus,0
Ranunculus sardous var. hirsutus,0
Ranunculus sardous var. trilobus,3
Ranunculus sardous var. tuberculatus,0
Raphanistrum gayanum,0
Raphanus arvensis,0
Raphanus caudatus,0
Raphanus chinensis,0
Raphanus gayanus,0
Raphanus macropodus,1
Raphanus niger,0
Raphanus officinalis,0
Raphanus orbiculatus,0
Raphanus orientalis,0
Raphanus radicula,0
Raphanus raphanistrum subsp. sativus,92
Raphanus raphanistrum var. sativus,2
Raphanus rotundus,0
Raphanus sativus forma albus,2
Raphanus sativus forma augustanus,0
Raphanus sativus forma autumnalis,0
Raphanus sativus forma brunneus,0
Raphanus sativus forma carneus,0
Raphanus sativus forma caudatus,11
Raphanus sativus forma chinensis,0
Raphanus sativus forma chloris,0
Raphanus sativus forma crininus,0
Raphanus sativus forma griseus,0
Raphanus sativus forma julianus,0
Raphanus sativus forma leucoplax,0
Raphanus sativus forma melanoplax,0
Raphanus sativus forma melanops,0
Raphanus sativus forma niger,126
Raphanus sativus forma oblongus,0
Raphanus sativus forma praecox,0
Raphanus sativus forma purpureus,0
Raphanus sativus forma roseus,2
Raphanus sativus forma rotundus,0
Raphanus sativus forma salmoneus,0
Raphanus sativus forma scarlatinosus,0
Raphanus sativus forma tristis,0
Raphanus sativus forma violaceus,0
Raphanus sativus forma vitreus,0
Raphanus sativus subsp. caudatus,0
Raphanus sativus subsp. esculentus,0
Raphanus sativus subsp. niger,0
Raphanus sativus subvar. aestivus,0
Raphanus sativus subvar. hybernus,0
Raphanus sativus subvar. radicula,19
Raphanus sativus var. albus,2
Raphanus sativus var. edulis,0
Raphanus sativus var. esculentus,0
Raphanus sativus var. gayanus,0
Raphanus sativus var. griseus,0
Raphanus sativus var. hortensis,23
Raphanus sativus var. minor,0
Raphanus sativus var. niger,126
Raphanus sativus var. oblongus,0
Raphanus sativus var. oleifer,0
Raphanus sativus var. radicula,19
Raphanus sativus var. rapaceus,0
Raphanus sativus var. rotundus,0
Raphanus sativus var. vulgaris,0
Rapinia herbacea,0
Reimaria diffusa,0
Reynoutria japonica var. compacta,18
Rhamphospermum arvense,0
Rhamphospermum orientale,0
Rhaphis aciculata,68
Rhaphis trivialis,0
Rhaphis zizanioides var. aciculata,0
Rhexia linearifolia,0
Rhizosperma pinnata,0
Rhus blodgettii,0
Rhus floridana,1
Rhus humilis,0
Rhus littoralis,1
Rhus radicans,390
Rhus radicans forma intercursa,0
Rhus radicans forma malacotrichocarpa,0
Rhus radicans var. littoralis,0
Rhus radicans var. lucida,0
Rhus radicans var. microcarpon,0
Rhus radicans var. opaca,0
Rhus radicans var. vulgaris,1
Rhus scandens,0
Rhus toxicodendron forma malacotrichocarpa,0
Rhus toxicodendron forma radicans,0
Rhus toxicodendron subsp. microcarpon,0
Rhus toxicodendron subsp. radicans,0
Rhus toxicodendron subsp. vulgaris,0
Rhus toxicodendron var. microcarpon,0
Rhus toxicodendron var. radicans,0
Rhus toxicodendron var. vulgaris,5
Rhynchospora leucocephala,2
Rhynchospora stellata,13
Rhynchospora stellata forma intercedens,0
Richardia adscendens,0
Richardia emetica,0
Richardia rosea,5
Richardia rosea forma albiflora,0
Richardia rosea forma lilacina,0
Richardsonia adscendens,1
Richardsonia brasiliensis,5
Richardsonia brasiliensis var. dubia,0
Richardsonia emetica,0
Richardsonia rosea,1
Richardsonia sericea,0
Ridan alternifolia,0
Ridan alternifolia var. oppositifolia,0
Ripidium ravennae,1
Robinia acacia,0
Robinia decaisneana,0
Robinia dubia var. decaisneana,0
Robinia echinata,0
Robinia fragilis,0
Robinia inermis,0
Robinia jaspidea,0
Robinia latisiliqua,0
Robinia patula,0
Robinia pendula,0
Robinia pringlei,8
Robinia procera,0
Robinia pseudoacacia forma amorphifolia,0
Robinia pseudoacacia forma aurea,0
Robinia pseudoacacia forma bessoniana,0
Robinia pseudoacacia forma coluteoides,0
Robinia pseudoacacia forma crispa,0
Robinia pseudoacacia forma decaisneana,0
Robinia pseudoacacia forma dependens,0
Robinia pseudoacacia forma dissecta,0
Robinia pseudoacacia forma erecta,0
Robinia pseudoacacia forma fastigiata,0
Robinia pseudoacacia forma glaucescens,0
Robinia pseudoacacia forma goudouinii,0
Robinia pseudoacacia forma inermis,3
Robinia pseudoacacia forma linearis,0
Robinia pseudoacacia forma microphylla,0
Robinia pseudoacacia forma myrtifoli,0
Robinia pseudoacacia forma normalis,0
Robinia pseudoacacia forma oswaldiae,0
Robinia pseudoacacia forma pendula,0
Robinia pseudoacacia forma purpurea,0
Robinia pseudoacacia forma pyramidalis,0
Robinia pseudoacacia forma rehderi,0
Robinia pseudoacacia forma revoluta,0
Robinia pseudoacacia forma rozynskiana,0
Robinia pseudoacacia forma semperflorens,0
Robinia pseudoacacia forma sophorifolia,0
Robinia pseudoacacia forma stricta,0
Robinia pseudoacacia forma tortuosa,0
Robinia pseudoacacia forma ulriciana,0
Robinia pseudoacacia forma umbraculifera,1
