Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
Carex kobomugi,Carex,,kobomugi,NA,NA,,,kew-227797,TRUE,1.1,Accepted,Cyperaceae,Carex,,kobomugi,,,Ohwi,kew-227797,Accepted,FALSE,FALSE,FALSE,2021-08-03
Clerodendrum bungei,Clerodendrum,,bungei,NA,NA,,,kew-42436,TRUE,1.1,Accepted,Lamiaceae,Clerodendrum,,bungei,,,Steud.,kew-42436,Accepted,FALSE,FALSE,FALSE,2021-08-03
Erigeron annuus,Erigeron,,annuus,NA,NA,,,gcc-2668,TRUE,1.1,Accepted,Compositae,Erigeron,,annuus,,,(L.) Pers.,gcc-2668,Accepted,FALSE,FALSE,FALSE,2021-08-03
Euonymus fortunei,Euonymus,,fortunei,NA,NA,,,kew-2803326,TRUE,1.1,Accepted,Celastraceae,Euonymus,,fortunei,,,(Turcz.) Hand.-Mazz.,kew-2803326,Accepted,FALSE,FALSE,FALSE,2021-08-03
Eupatorium trapezoideum,Eupatorium,,trapezoideum,NA,NA,,,gcc-90989,TRUE,1.1,Synonym,Compositae,Ageratina,,trapezoidea,,,(Kunth) R.M.King & H.Rob.,gcc-25539,Accepted,FALSE,FALSE,FALSE,2021-08-03
Fallopia japonica,Fallopia,,japonica,NA,NA,,,kew-2807646,TRUE,1.1,Synonym,Polygonaceae,Reynoutria,,japonica,,,Houtt.,kew-2428745,Accepted,FALSE,FALSE,FALSE,2021-08-03
Geum aleppicum,Geum,,aleppicum,NA,NA,,,rjp-1834,TRUE,1.1,Accepted,Rosaceae,Geum,,aleppicum,,,Jacq.,rjp-1834,Accepted,FALSE,FALSE,FALSE,2021-08-03
Glyceria maxima,Glyceria,,maxima,NA,NA,,,kew-417855,TRUE,1.1,Accepted,Poaceae,Glyceria,,maxima,,,(Hartm.) Holmb.,kew-417855,Accepted,FALSE,FALSE,FALSE,2021-08-03
Jasminum beesianum,Jasminum,,beesianum,NA,NA,,,kew-351776,TRUE,1.1,Accepted,Oleaceae,Jasminum,,beesianum,,,Forrest & Diels,kew-351776,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lathyrus palustris,Lathyrus,,palustris,NA,NA,,,ild-8879,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,palustris,,,L.,ild-8879,Accepted,FALSE,FALSE,FALSE,2021-08-03
Leersia japonica,Leersia,,japonica,NA,NA,,,kew-422093,TRUE,1.1,Accepted,Poaceae,Leersia,,japonica,,,(Honda) Honda,kew-422093,Accepted,FALSE,FALSE,FALSE,2021-08-03
Leonurus sibiricus,Leonurus,,sibiricus,NA,NA,,,kew-109583,TRUE,1.1,Accepted,Lamiaceae,Leonurus,,sibiricus,,,L.,kew-109583,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lepidium appelianum,Lepidium,,appelianum,NA,NA,,,kew-2338213,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,appelianum,,,Al-Shehbaz,kew-2338213,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ligustrum henryi,Ligustrum,,henryi,NA,NA,,,kew-354190,TRUE,1.1,Accepted,Oleaceae,Ligustrum,,henryi,,,Hemsl.,kew-354190,Accepted,FALSE,FALSE,FALSE,2021-08-03
Liriope spicata,Liriope,,spicata,NA,NA,,,kew-279460,TRUE,1.1,Accepted,Asparagaceae,Liriope,,spicata,,,Lour.,kew-279460,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lonicera maackii,Lonicera,,maackii,NA,NA,,,tro-6000471,TRUE,1.1,Accepted,Caprifoliaceae,Lonicera,,maackii,,,(Rupr.) Maxim.,tro-6000471,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lonicera morrowii,Lonicera,,morrowii,NA,NA,,,tro-6000314,TRUE,1.1,Synonym,Caprifoliaceae,Lonicera,,tatarica,var.,morrowii,"(A. Gray) Q. E. Yang, Landrein, Borosova & J. Osborne",tro-100374153,Accepted,FALSE,FALSE,FALSE,2021-08-03
Neslia paniculata,Neslia,,paniculata,NA,NA,,,kew-2381087,TRUE,1.1,Accepted,Brassicaceae,Neslia,,paniculata,,,(L.) Desv.,kew-2381087,Accepted,FALSE,FALSE,FALSE,2021-08-03
Pandanus tectorius,Pandanus,,tectorius,NA,NA,,,kew-285436,TRUE,1.1,Accepted,Pandanaceae,Pandanus,,tectorius,,,Parkinson ex Du Roi,kew-285436,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phyllostachys aureosulcata,Phyllostachys,,aureosulcata,NA,NA,,,kew-434058,TRUE,1.1,Accepted,Poaceae,Phyllostachys,,aureosulcata,,,McClure,kew-434058,Accepted,FALSE,FALSE,FALSE,2021-08-03
Prunus campanulata,Prunus,,campanulata,NA,NA,,,rjp-13282,TRUE,1.1,Accepted,Rosaceae,Prunus,,campanulata,,,Maxim.,rjp-13282,Accepted,FALSE,FALSE,FALSE,2021-08-03
Pueraria montana var. montana,Pueraria,,montana,NA,var.,montana,,ild-40422,TRUE,1.1,Synonym,Leguminosae,Pueraria,,montana,,,(Lour.) Merr.,ild-31247,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ranunculus cymbalaria,Ranunculus,,cymbalaria,NA,NA,,,kew-2523652,TRUE,1.1,Synonym,Ranunculaceae,Halerpestes,,cymbalaria,,,(Pursh) Greene,kew-2838086,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rhamnus davurica,Rhamnus,,davurica,NA,NA,,,kew-2523036,TRUE,1.1,Accepted,Rhamnaceae,Rhamnus,,davurica,,,Pall.,kew-2523036,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rhododendron ponticum,Rhododendron,,ponticum,NA,NA,,,kew-2418394,TRUE,1.1,Accepted,Ericaceae,Rhododendron,,ponticum,,,L.,kew-2418394,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rhus typhina,Rhus,,typhina,NA,NA,,,kew-2423458,TRUE,1.1,Accepted,Anacardiaceae,Rhus,,typhina,,,L.,kew-2423458,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rosa rugosa,Rosa,,rugosa,NA,NA,,,rjp-8096,TRUE,1.1,Accepted,Rosaceae,Rosa,,rugosa,,,Thunb.,rjp-8096,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rosa wichuraiana,Rosa,,wichuraiana,NA,NA,,,rjp-49034,TRUE,1.1,Synonym,Rosaceae,Rosa,,luciae,,,Franch. & Rochebr.,rjp-384,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rubus cockburnianus,Rubus,,cockburnianus,NA,NA,,,rjp-1018,TRUE,1.1,Accepted,Rosaceae,Rubus,,cockburnianus,,,Hemsl.,rjp-1018,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rubus tricolor,Rubus,,tricolor,NA,NA,,,rjp-62142,TRUE,1.1,Accepted,Rosaceae,Rubus,,tricolor,,,Focke ex Prain,rjp-62142,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sanguisorba officinalis,Sanguisorba,,officinalis,NA,NA,,,rjp-1010,TRUE,1.1,Accepted,Rosaceae,Sanguisorba,,officinalis,,,L.,rjp-1010,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sargassum muticum,,,muticum,NA,NA,,,,FALSE,1.1,,,Sargassum,,muticum,NA,,,,,TRUE,FALSE,FALSE,2021-08-03
Sedum kamtschaticum,Sedum,,kamtschaticum,NA,NA,,,kew-2483728,TRUE,1.1,Accepted,Crassulaceae,Sedum,,kamtschaticum,,,Fisch.,kew-2483728,Accepted,FALSE,FALSE,FALSE,2021-08-03
Solidago canadensis,Solidago,,canadensis,NA,NA,,,gcc-17814,TRUE,1.1,Accepted,Compositae,Solidago,,canadensis,,,L.,gcc-17814,Accepted,FALSE,FALSE,FALSE,2021-08-03
Spiraea chamaedryfolia,Spiraea,,chamaedryfolia,NA,NA,,,rjp-394,TRUE,1.1,Accepted,Rosaceae,Spiraea,,chamaedryfolia,,,L.,rjp-394,Accepted,FALSE,FALSE,FALSE,2021-08-03
Symphyotrichum novi-belgii,Symphyotrichum,,novi-belgii,NA,NA,,,gcc-31839,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,novi-belgii,,,(L.) G.L.Nesom,gcc-31839,Accepted,FALSE,FALSE,FALSE,2021-08-03
Thalictrum delavayi,Thalictrum,,delavayi,NA,NA,,,tro-27105253,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,,delavayi,,,Franch.,tro-27105253,Accepted,FALSE,FALSE,FALSE,2021-08-03
Thalictrum simplex,Thalictrum,,simplex,NA,NA,,,kew-2512711,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,,simplex,,,L.,kew-2512711,Accepted,FALSE,FALSE,FALSE,2021-08-03
Trachomitum venetum,Trachomitum,,venetum,NA,NA,,,kew-207149,TRUE,1.1,Synonym,Apocynaceae,Apocynum,,venetum,,,L.,kew-12978,Accepted,FALSE,FALSE,FALSE,2021-08-03
Trifolium repens,Trifolium,,repens,NA,NA,,,ild-8135,TRUE,1.1,Accepted,Leguminosae,Trifolium,,repens,,,L.,ild-8135,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aconitum lycoctonum,Aconitum,,lycoctonum,NA,NA,,,kew-2619019,TRUE,1.1,Accepted,Ranunculaceae,Aconitum,,lycoctonum,,,L.,kew-2619019,Accepted,FALSE,FALSE,FALSE,2021-08-03
Artemisia biennis,Artemisia,,biennis,NA,NA,,,gcc-95467,TRUE,1.1,Accepted,Compositae,Artemisia,,biennis,,,Willd.,gcc-95467,Accepted,FALSE,FALSE,FALSE,2021-08-03
Beckmannia syzigachne,Beckmannia,,syzigachne,NA,NA,,,kew-399194,TRUE,1.1,Accepted,Poaceae,Beckmannia,,syzigachne,,,(Steud.) Fernald,kew-399194,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bracteantha bracteata,Bracteantha,,bracteata,NA,NA,,,gcc-144791,TRUE,1.1,Synonym,Compositae,Xerochrysum,,bracteatum,,,(Vent.) Tzvelev,gcc-122284,Accepted,FALSE,FALSE,FALSE,2021-08-03
Celastrus orbiculatus,Celastrus,,orbiculatus,NA,NA,,,kew-2707630,TRUE,1.1,Accepted,Celastraceae,Celastrus,,orbiculatus,,,Thunb.,kew-2707630,Accepted,FALSE,FALSE,FALSE,2021-08-03
Commelina paludosa,Commelina,,paludosa,NA,NA,,,kew-234091,TRUE,1.1,Accepted,Commelinaceae,Commelina,,paludosa,,,Blume,kew-234091,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cotoneaster amoenus,Cotoneaster,,amoenus,NA,NA,,,rjp-1286,TRUE,1.1,Accepted,Rosaceae,Cotoneaster,,amoenus,,,E.H.Wilson,rjp-1286,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cotoneaster moupinensis,Cotoneaster,,moupinensis,NA,NA,,,rjp-809,TRUE,1.1,Accepted,Rosaceae,Cotoneaster,,moupinensis,,,Franch.,rjp-809,Accepted,FALSE,FALSE,FALSE,2021-08-03
Daucus carota,Daucus,,carota,NA,NA,,,kew-2757936,TRUE,1.1,Accepted,Apiaceae,Daucus,,carota,,,L.,kew-2757936,Accepted,FALSE,FALSE,FALSE,2021-08-03
Elodea nuttallii,Elodea,,nuttallii,NA,NA,,,kew-309469,TRUE,1.1,Accepted,Hydrocharitaceae,Elodea,,nuttallii,,,(Planch.) H.St.John,kew-309469,Accepted,FALSE,FALSE,FALSE,2021-08-03
Euphorbia supina,Euphorbia,,supina,NA,NA,,,kew-82402,TRUE,1.1,Synonym,Euphorbiaceae,Euphorbia,,maculata,,,L.,kew-80720,Accepted,FALSE,FALSE,FALSE,2021-08-03
Exochorda racemosa,Exochorda,,racemosa,NA,NA,,,rjp-4748,TRUE,1.1,Accepted,Rosaceae,Exochorda,,racemosa,,,(Lindl.) Rehder,rjp-4748,Accepted,FALSE,FALSE,FALSE,2021-08-03
Gaultheria shallon,Gaultheria,,shallon,NA,NA,,,kew-2818048,TRUE,1.1,Accepted,Ericaceae,Gaultheria,,shallon,,,Pursh,kew-2818048,Accepted,FALSE,FALSE,FALSE,2021-08-03
Grateloupia turuturu,,,turuturu,NA,NA,,,,FALSE,1.1,,,Grateloupia,,turuturu,NA,,,,,TRUE,FALSE,FALSE,2021-08-03
Lathyrus japonicus,Lathyrus,,japonicus,NA,NA,,,ild-8875,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,japonicus,,,Willd.,ild-8875,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lonicera standishii,Lonicera,,standishii,NA,NA,,,tro-6000351,TRUE,1.1,Accepted,Caprifoliaceae,Lonicera,,standishii,,,Jacques,tro-6000351,Accepted,FALSE,FALSE,FALSE,2021-08-03
Mikania cordata,Mikania,,cordata,NA,NA,,,gcc-95578,TRUE,1.1,Accepted,Compositae,Mikania,,cordata,,,(Burm.f.) B.L.Rob.,gcc-95578,Accepted,FALSE,FALSE,FALSE,2021-08-03
Nymphaea tetragona,Nymphaea,,tetragona,NA,NA,,,kew-2381806,TRUE,1.1,Accepted,Nymphaeaceae,Nymphaea,,tetragona,,,Georgi,kew-2381806,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phedimus aizoon,Phedimus,,aizoon,NA,NA,,,kew-2411210,TRUE,1.1,Synonym,Crassulaceae,Sedum,,aizoon,,,L.,kew-2483174,Accepted,FALSE,FALSE,FALSE,2021-08-03
Photinia beauverdiana,Photinia,,beauverdiana,NA,NA,,,rjp-1902,TRUE,1.1,Accepted,Rosaceae,Photinia,,beauverdiana,,,C.K.Schneid.,rjp-1902,Accepted,FALSE,FALSE,FALSE,2021-08-03
Photinia serratifolia,Photinia,,serratifolia,NA,NA,,,rjp-5845,TRUE,1.1,Accepted,Rosaceae,Photinia,,serratifolia,,,(Desf.) Kalkman,rjp-5845,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phyllostachys bambusoides,Phyllostachys,,bambusoides,NA,NA,,,kew-434065,TRUE,1.1,Accepted,Poaceae,Phyllostachys,,bambusoides,,,Siebold & Zucc.,kew-434065,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phyllostachys flexuosa,Phyllostachys,,flexuosa,NA,NA,,,kew-434150,TRUE,1.1,Accepted,Poaceae,Phyllostachys,,flexuosa,,,Rivière & C.Rivière,kew-434150,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phyllostachys nigra,Phyllostachys,,nigra,NA,NA,,,kew-434230,TRUE,1.1,Accepted,Poaceae,Phyllostachys,,nigra,,,(Lodd. ex Lindl.) Munro,kew-434230,Accepted,FALSE,FALSE,FALSE,2021-08-03
Potamogeton natans,Potamogeton,,natans,NA,NA,,,kew-308642,TRUE,1.1,Accepted,Potamogetonaceae,Potamogeton,,natans,,,L.,kew-308642,Accepted,FALSE,FALSE,FALSE,2021-08-03
Reutealis trisperma,Reutealis,,trisperma,NA,NA,,,kew-177589,TRUE,1.1,Accepted,Euphorbiaceae,Reutealis,,trisperma,,,(Blanco) Airy Shaw,kew-177589,Accepted,FALSE,FALSE,FALSE,2021-08-03
Reynoutria multiflora,Reynoutria,,multiflora,NA,NA,,,kew-2425429,TRUE,1.1,Accepted,Polygonaceae,Reynoutria,,multiflora,,,(Thunb.) Moldenke,kew-2425429,Accepted,FALSE,FALSE,FALSE,2021-08-03
Salsola collina,Salsola,,collina,NA,NA,,,kew-2481563,TRUE,1.1,Accepted,Amaranthaceae,Salsola,,collina,,,Pall.,kew-2481563,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sorghum sudanense,Sorghum,,sudanense,NA,NA,,,kew-443693,TRUE,1.1,Synonym,Poaceae,Sorghum,×,drummondii,,,(Nees ex Steud.) Millsp. & Chase,kew-443227,Accepted,FALSE,FALSE,FALSE,2021-08-03
Spartina anglica,Spartina,,anglica,NA,NA,,,kew-443755,TRUE,1.1,Accepted,Poaceae,Spartina,,anglica,,,C.E.Hubb.,kew-443755,Accepted,FALSE,FALSE,FALSE,2021-08-03
Undaria pinnatifida,Undaria,,pinnatifida,NA,NA,,,,FALSE,1.1,,,Undaria,,pinnatifida,NA,,,,,TRUE,FALSE,FALSE,2021-08-03
Urtica cannabina,Urtica,,cannabina,NA,NA,,,kew-2448579,TRUE,1.1,Accepted,Urticaceae,Urtica,,cannabina,,,L.,kew-2448579,Accepted,FALSE,FALSE,FALSE,2021-08-03
Acer pseudoplatanus,Acer,,pseudoplatanus,NA,NA,,,kew-2616276,TRUE,1.1,Accepted,Sapindaceae,Acer,,pseudoplatanus,,,L.,kew-2616276,Accepted,FALSE,FALSE,FALSE,2021-08-03
Alternanthera paronychioides,Alternanthera,,paronychioides,NA,NA,,,kew-2631325,TRUE,1.1,Accepted,Amaranthaceae,Alternanthera,,paronychioides,,,A.St.-Hil.,kew-2631325,Accepted,FALSE,FALSE,FALSE,2021-08-03
Anoda cristata,Anoda,,cristata,NA,NA,,,kew-2641086,TRUE,1.1,Accepted,Malvaceae,Anoda,,cristata,,,(L.) Schltdl.,kew-2641086,Accepted,FALSE,FALSE,FALSE,2021-08-03
Avena sterilis subsp. ludoviciana,Avena,,sterilis,NA,subsp.,ludoviciana,,kew-397967,TRUE,1.1,Accepted,Poaceae,Avena,,sterilis,subsp.,ludoviciana,(Durieu) Gillet & Magne,kew-397967,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cordia obliqua,Cordia,,obliqua,NA,NA,,,kew-2737055,TRUE,1.1,Synonym,Boraginaceae,Cordia,,dichotoma,,,G.Forst.,kew-2736712,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne retrospiralis,Cryptocoryne,,retrospiralis,NA,NA,,,kew-52038,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,retrospiralis,,,(Roxb.) Kunth,kew-52038,Accepted,FALSE,FALSE,FALSE,2021-08-03
Dendrophthoe,Dendrophthoe,,NA,NA,NA,,,,FALSE,1.1,,,Dendrophthoe,,NA,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Digitaria setigera,Digitaria,,setigera,NA,NA,,,kew-409415,TRUE,1.1,Accepted,Poaceae,Digitaria,,setigera,,,Roth,kew-409415,Accepted,FALSE,FALSE,FALSE,2021-08-03
Eragrostis tenella,Eragrostis,,tenella,NA,NA,,,kew-413267,TRUE,1.1,Synonym,Poaceae,Eragrostis,,amabilis,,,(L.) Wight & Arn.,kew-412160,Accepted,FALSE,FALSE,FALSE,2021-08-03
Erechtites glomerata,Erechtites,,glomerata,NA,NA,,,gcc-12604,TRUE,1.1,Unresolved,Compositae,Erechtites,,glomerata,,,(Desf. ex Poir.) DC.,gcc-12604,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Fraxinus uhdei,Fraxinus,,uhdei,NA,NA,,,kew-370187,TRUE,1.1,Accepted,Oleaceae,Fraxinus,,uhdei,,,(Wenz.) Lingelsh.,kew-370187,Accepted,FALSE,FALSE,FALSE,2021-08-03
Geranium pratense,Geranium,,pratense,NA,NA,,,kew-2823842,TRUE,1.1,Accepted,Geraniaceae,Geranium,,pratense,,,L.,kew-2823842,Accepted,FALSE,FALSE,FALSE,2021-08-03
Impatiens glandulifera,Impatiens,,glandulifera,NA,NA,,,kew-2862533,TRUE,1.1,Accepted,Balsaminaceae,Impatiens,,glandulifera,,,Royle,kew-2862533,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ipomoea quamoclit,Ipomoea,,quamoclit,NA,NA,,,tro-8500062,TRUE,1.1,Accepted,Convolvulaceae,Ipomoea,,quamoclit,,,L.,tro-8500062,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lepidium didymum,Lepidium,,didymum,NA,NA,,,kew-2337750,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,didymum,,,L.,kew-2337750,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ludwigia perennis,Ludwigia,,perennis,NA,NA,,,kew-2493837,TRUE,1.1,Accepted,Onagraceae,Ludwigia,,perennis,,,L.,kew-2493837,Accepted,FALSE,FALSE,FALSE,2021-08-03
Papaver somniferum,Papaver,,somniferum,NA,NA,,,kew-2561497,TRUE,1.1,Accepted,Papaveraceae,Papaver,,somniferum,,,L.,kew-2561497,Accepted,FALSE,FALSE,FALSE,2021-08-03
Parietaria judaica,Parietaria,,judaica,NA,NA,,,kew-2546385,TRUE,1.1,Accepted,Urticaceae,Parietaria,,judaica,,,L.,kew-2546385,Accepted,FALSE,FALSE,FALSE,2021-08-03
Phyllanthus niruri,Phyllanthus,,niruri,NA,NA,,,kew-154454,TRUE,1.1,Accepted,Phyllanthaceae,Phyllanthus,,niruri,,,L.,kew-154454,Accepted,FALSE,FALSE,FALSE,2021-08-03
Polygonum plebeium,Polygonum,,plebeium,NA,NA,,,kew-2573805,TRUE,1.1,Accepted,Polygonaceae,Polygonum,,plebeium,,,R.Br.,kew-2573805,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rubus racemosus,Rubus,,racemosus,NA,NA,,,rjp-23906,TRUE,1.1,Unresolved,Rosaceae,Rubus,,racemosus,,,Genev.,rjp-23906,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Sagittaria sagittifolia,Sagittaria,,sagittifolia,NA,NA,,,kew-287474,TRUE,1.1,Accepted,Alismataceae,Sagittaria,,sagittifolia,,,L.,kew-287474,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sanchezia parvibracteata,Sanchezia,,parvibracteata,NA,NA,,,kew-2477985,TRUE,1.1,Accepted,Acanthaceae,Sanchezia,,parvibracteata,,,Sprague & Hutch.,kew-2477985,Accepted,FALSE,FALSE,FALSE,2021-08-03
Solanum indicum,Solanum,,indicum,NA,NA,,,ifn-85369,TRUE,1.1,Unresolved,Solanaceae,Solanum,,indicum,,,L.,ifn-85369,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Sonchus wightianus,Sonchus,,wightianus,NA,NA,,,gcc-77555,TRUE,1.1,Accepted,Compositae,Sonchus,,wightianus,,,DC.,gcc-77555,Accepted,FALSE,FALSE,FALSE,2021-08-03
Themeda arguens,Themeda,,arguens,NA,NA,,,kew-446389,TRUE,1.1,Accepted,Poaceae,Themeda,,arguens,,,(L.) Hack.,kew-446389,Accepted,FALSE,FALSE,FALSE,2021-08-03
Trifolium pratense,Trifolium,,pratense,NA,NA,,,ild-8127,TRUE,1.1,Accepted,Leguminosae,Trifolium,,pratense,,,L.,ild-8127,Accepted,FALSE,FALSE,FALSE,2021-08-03
Turgenia latifolia,Turgenia,,latifolia,NA,NA,,,kew-2438205,TRUE,1.1,Accepted,Apiaceae,Turgenia,,latifolia,,,(L.) Hoffm.,kew-2438205,Accepted,FALSE,FALSE,FALSE,2021-08-03
Wolffia arrhiza,Wolffia,,arrhiza,NA,NA,,,kew-214819,TRUE,1.1,Accepted,Araceae,Wolffia,,arrhiza,,,(L.) Horkel ex Wimm.,kew-214819,Accepted,FALSE,FALSE,FALSE,2021-08-03
Alpinia purpurata,Alpinia,,purpurata,NA,NA,,,kew-218995,TRUE,1.1,Accepted,Zingiberaceae,Alpinia,,purpurata,,,(Vieill.) K.Schum.,kew-218995,Accepted,FALSE,FALSE,FALSE,2021-08-03
Amaranthus tuberculatus,Amaranthus,,tuberculatus,NA,NA,,,kew-2633140,TRUE,1.1,Accepted,Amaranthaceae,Amaranthus,,tuberculatus,,,(Moq.) Sauer,kew-2633140,Accepted,FALSE,FALSE,FALSE,2021-08-03
Austroeupatorium inulifolium,Austroeupatorium,,inulifolium,NA,NA,,,,FALSE,1.1,,,Austroeupatorium,,inulifolium,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Brachiaria texana,Brachiaria,,texana,NA,NA,,,kew-399773,TRUE,1.1,Accepted,Poaceae,Brachiaria,,texana,,,(Buckley) S.T.Blake,kew-399773,Accepted,FALSE,FALSE,FALSE,2021-08-03
Chloris pycnothrix,Chloris,,pycnothrix,NA,NA,,,kew-404906,TRUE,1.1,Accepted,Poaceae,Chloris,,pycnothrix,,,Trin.,kew-404906,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cynoglossum glochidiatum,Cynoglossum,,glochidiatum,NA,NA,,,kew-2751974,TRUE,1.1,Synonym,Boraginaceae,Cynoglossum,,wallichii,var.,glochidiatum,(Wall. ex Benth.) Kazmi,kew-2752199,Accepted,FALSE,FALSE,FALSE,2021-08-03
Desmazeria marina,Desmazeria,,marina,NA,NA,,,kew-407849,TRUE,1.1,Synonym,Poaceae,Catapodium,,marinum,,,(L.) C.E.Hubb.,kew-403820,Accepted,FALSE,FALSE,FALSE,2021-08-03
Diplachne fusca,Diplachne,,fusca,NA,NA,,,kew-409818,TRUE,1.1,Synonym,Poaceae,Leptochloa,,fusca,,,(L.) Kunth,kew-422274,Accepted,FALSE,FALSE,FALSE,2021-08-03
Enchylaena tomentosa,Enchylaena,,tomentosa,NA,NA,,,kew-2788736,TRUE,1.1,Accepted,Amaranthaceae,Enchylaena,,tomentosa,,,R.Br.,kew-2788736,Accepted,FALSE,FALSE,FALSE,2021-08-03
Eragrostis prolifera,Eragrostis,,prolifera,NA,NA,,,kew-413073,TRUE,1.1,Accepted,Poaceae,Eragrostis,,prolifera,,,(Sw.) Steud.,kew-413073,Accepted,FALSE,FALSE,FALSE,2021-08-03
Euphorbia lasiocarpa,Euphorbia,,lasiocarpa,NA,NA,,,kew-80509,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,lasiocarpa,,,Klotzsch,kew-80509,Accepted,FALSE,FALSE,FALSE,2021-08-03
Euphorbia maculata,Euphorbia,,maculata,NA,NA,,,kew-80720,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,,maculata,,,L.,kew-80720,Accepted,FALSE,FALSE,FALSE,2021-08-03
Filipendula vulgaris,Filipendula,,vulgaris,NA,NA,,,rjp-3,TRUE,1.1,Accepted,Rosaceae,Filipendula,,vulgaris,,,Moench,rjp-3,Accepted,FALSE,FALSE,FALSE,2021-08-03
Gamochaeta pensylvanica,Gamochaeta,,pensylvanica,NA,NA,,,gcc-8964,TRUE,1.1,Synonym,Compositae,Gnaphalium,,pensylvanicum,,,Willd.,gcc-96082,Accepted,FALSE,FALSE,FALSE,2021-08-03
Gladiolus palustris,Gladiolus,,palustris,NA,NA,,,kew-328713,TRUE,1.1,Accepted,Iridaceae,Gladiolus,,palustris,,,Gaudin,kew-328713,Accepted,FALSE,FALSE,FALSE,2021-08-03
Heracleum persicum,Heracleum,,persicum,NA,NA,,,kew-2846111,TRUE,1.1,Accepted,Apiaceae,Heracleum,,persicum,,,"Desf. ex Fisch., C.A.Mey. & Avé-Lall.",kew-2846111,Accepted,FALSE,FALSE,FALSE,2021-08-03
Heterotheca subaxillaris,Heterotheca,,subaxillaris,NA,NA,,,gcc-102470,TRUE,1.1,Accepted,Compositae,Heterotheca,,subaxillaris,,,(Lam.) Britton & Rusby,gcc-102470,Accepted,FALSE,FALSE,FALSE,2021-08-03
Juncus ensifolius,Juncus,,ensifolius,NA,NA,,,kew-314960,TRUE,1.1,Accepted,Juncaceae,Juncus,,ensifolius,,,Wikstr.,kew-314960,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lactuca serriola,Lactuca,,serriola,NA,NA,,,gcc-114649,TRUE,1.1,Accepted,Compositae,Lactuca,,serriola,,,L.,gcc-114649,Accepted,FALSE,FALSE,FALSE,2021-08-03
Lepidium spinosum,Lepidium,,spinosum,NA,NA,,,kew-2338591,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,spinosum,,,Ard.,kew-2338591,Accepted,FALSE,FALSE,FALSE,2021-08-03
