usagekey,scientificname,rank,status,matchtype,acceptedusagekey,canonicalname,confidence,kingdom,phylum,order,family,genus,species,kingdomkey,phylumkey,classkey,orderkey,familykey,genuskey,specieskey,synonym,class,note,original_sciname,original_accepted,acc_matches,ext_matches,ae_matches,n
2701993,Juncus canadensis f. apertus Fernald,form,SYNONYM,EXACT,7765825,Juncus canadensis apertus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis forma apertus,Juncus canadensis,0,1,0,1
2701992,Juncus canadensis f. conglobatus Fernald,form,SYNONYM,EXACT,7765825,Juncus canadensis conglobatus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis forma conglobatus,Juncus canadensis,0,1,0,1
2701989,Juncus canadensis var. euroauster Fernald,variety,SYNONYM,FUZZY,7765825,Juncus canadensis euroauster,94,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis var. euroaster,Juncus canadensis,0,0,0,1
2701991,Juncus canadensis var. longicaudatus Engelm.,variety,SYNONYM,EXACT,7765825,Juncus canadensis longicaudatus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis var. longicaudatus,Juncus canadensis,0,1,0,1
2701988,Juncus canadensis var. paradoxus Farw.,variety,SYNONYM,EXACT,7765825,Juncus canadensis paradoxus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis var. paradoxus,Juncus canadensis,0,1,0,1
2701987,Juncus canadensis var. sparsiflorus Fernald,variety,SYNONYM,EXACT,7765825,Juncus canadensis sparsiflorus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus canadensis var. sparsiflorus,Juncus canadensis,0,1,0,1
4203856,"Juncus canadensis var. typicus Fernald, 1945",variety,ACCEPTED,EXACT,NA,Juncus canadensis typicus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,2701986,FALSE,Liliopsida,NA,Juncus canadensis var. typicus,Juncus canadensis,1,1,1,1
4204327,Juncus congdonii S.Watson,species,SYNONYM,EXACT,6413509,Juncus congdonii,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus hybridus,6,7707728,196,1369,5353,2701072,6413509,TRUE,Liliopsida,NA,Juncus congdonii,Juncus bufonius,0,1,0,1
2701810,Juncus dregeanus Kunth,species,ACCEPTED,EXACT,NA,Juncus dregeanus,97,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus dregeanus,6,7707728,196,1369,5353,2701072,2701810,FALSE,Liliopsida,NA,Juncus dregeanus,Juncus bufonius,1,2,1,1
2701324,Juncus fraternus Kunth,species,SYNONYM,EXACT,2701323,Juncus fraternus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus acuminatus,6,7707728,196,1369,5353,2701072,2701323,TRUE,Liliopsida,NA,Juncus fraternus,Juncus acuminatus,0,1,0,1
2702080,Juncus kelloggii Engelm.,species,ACCEPTED,EXACT,NA,Juncus kelloggii,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus kelloggii,6,7707728,196,1369,5353,2701072,2702080,FALSE,Liliopsida,NA,Juncus kelloggii,Juncus bufonius,1,1,1,1
2701990,Juncus longicaudatus (Engelm.) Mack.,species,SYNONYM,EXACT,7765825,Juncus longicaudatus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus canadensis,6,7707728,196,1369,5353,2701072,7765825,TRUE,Liliopsida,NA,Juncus longicaudatus,Juncus canadensis,0,1,0,1
2700646,Juncus pallescens Lam.,species,ACCEPTED,EXACT,NA,Juncus pallescens,97,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus pallescens,6,7707728,196,1369,5353,2701072,2700646,FALSE,Liliopsida,NA,Juncus pallescens,Juncus acuminatus,2,7,1,1
4204230,"Juncus pallescens var. fraternus Engelm., 1866",variety,ACCEPTED,EXACT,NA,Juncus pallescens fraternus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus pallescens,6,7707728,196,1369,5353,2701072,2700646,FALSE,Liliopsida,NA,Juncus pallescens var. fraternus,Juncus acuminatus,1,1,1,1
2701331,Juncus paradoxus E.Mey.,species,SYNONYM,EXACT,2701323,Juncus paradoxus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus acuminatus,6,7707728,196,1369,5353,2701072,2701323,TRUE,Liliopsida,NA,Juncus paradoxus,Juncus acuminatus,0,1,0,1
4203777,"Juncus polycephalos var. paradoxus (E.Mey.) Torr., 1847",variety,SYNONYM,EXACT,2701323,Juncus polycephalos paradoxus,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus acuminatus,6,7707728,196,1369,5353,2701072,2701323,TRUE,Liliopsida,NA,Juncus polycephalos var. paradoxus,Juncus acuminatus,0,1,0,1
2701333,Juncus pondii Wood,species,SYNONYM,EXACT,2701323,Juncus pondii,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus acuminatus,6,7707728,196,1369,5353,2701072,2701323,TRUE,Liliopsida,NA,Juncus pondii,Juncus acuminatus,1,1,0,1
4203664,Juncus prolifer Kunth,species,SYNONYM,EXACT,6413649,Juncus prolifer,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus bufonius,6,7707728,196,1369,5353,2701072,6413649,TRUE,Liliopsida,NA,Juncus prolifer,Juncus bufonius,1,1,0,1
8128700,Juncus pygmaeus Rich.,species,ACCEPTED,EXACT,NA,Juncus pygmaeus,97,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus pygmaeus,6,7707728,196,1369,5353,2701072,8128700,FALSE,Liliopsida,NA,Juncus pygmaeus,Juncus bufonius,1,3,1,1
